id,total_games,win,lose,kill,death,assist,cs,jungle_cs,gold,pick_rate,ban_rate,ward,kills_per_game,deaths_per_game,assists_per_game,wards_per_game,gold_per_game,cs_per_game,jg_cs_per_game,win_rate,region,rank,sumofallgames,name,role1,role2,role3,class_type,archetype_type
30,34469,17177,17292,262913,245519,296727,2411211,3855298,440769017,0.0313,0.010601421129272197,59964,7.627520380631872,7.122893034320694,8.608517798601643,1.7396501203980388,12787.403667063158,69.95303025907337,111.84826945951434,49.833183440192634,kr,bronze,11008241,Karthus,Jungle,NA,NA,Mage,Battlemage
31,29254,14581,14673,182705,170918,174502,3669048,535004,308808800,0.0266,0.001741967682305934,32969,6.245470704860874,5.842551445956109,5.965064606549531,1.1269911806932384,10556.122239693717,125.42038695563,18.288234087646135,49.84275654611336,kr,bronze,11008241,Cho'Gath,Top,Mid,NA,Tank,Specialist
32,58825,29404,29421,258932,363484,591891,1850708,4893703,582064311,0.0534,0.004492452529854652,113118,4.401733956651084,6.179073523161921,10.061895452613685,1.9229579260518488,9894.845915852104,31.46124946876328,83.1908712282193,49.98555036124097,kr,bronze,11008241,Amumu,Jungle,Support,NA,Tank,Vanguard
33,37034,19189,17845,175260,211305,389715,1024579,3451804,369732317,0.0336,0.05362182710255257,60496,4.732408057460712,5.7057028676351464,10.523167899767781,1.6335259491278284,9983.591213479505,27.665901603931523,93.2063509207755,51.81454879300102,kr,bronze,11008241,Rammus,Jungle,NA,NA,Tank,Vanguard
34,29064,14470,14594,171501,158875,203447,3621159,336004,307474997,0.0264,0.010505220544476503,49911,5.900805119735756,5.466384530690889,6.999965593173686,1.717279108175062,10579.238817781448,124.5925887696119,11.560831268923755,49.786677676851085,kr,bronze,11008241,Anivia,Mid,Support,NA,Mage,Battlemage
35,86592,44100,42492,624534,488777,647500,2765220,6921646,931943324,0.0787,0.3879283728031288,185101,7.212375277161862,5.644597653362897,7.4775960827790096,2.13762241315595,10762.464477087953,31.93389689578714,79.93401237989653,50.92849223946785,kr,bronze,11008241,Shaco,Jungle,Support,NA,Slayer,Assassin
36,37654,19279,18375,168524,192323,249721,5100307,805393,396309897,0.0342,0.008724372970112285,38626,4.475593562436925,5.107637966749881,6.631991289106071,1.0258139905454933,10525.041084612525,135.45193073777023,21.389307908854306,51.20040367557232,kr,bronze,11008241,Dr. Mundo,Top,NA,NA,Tank,Juggernaut
37,25089,12842,12247,58339,146464,320271,465969,23286,199414555,0.0228,6.914819541189779e-4,68072,2.3252819960939055,5.837777512057077,12.76539519311252,2.7132209334768227,7948.286300769261,18.572641396628004,0.9281358364223364,51.18577862808402,kr,bronze,11008241,Sona,Support,NA,NA,Controller,Enchanter
38,21932,10418,11514,157633,135628,114906,2982629,237634,239080526,0.0199,0.0070687950616751824,22867,7.187351814699982,6.184023344884188,5.239193871967901,1.042631770928324,10900.990607331752,135.99439175633776,10.835035564472005,47.50136786430786,kr,bronze,11008241,Kassadin,Mid,NA,NA,Slayer,Assassin
39,153331,78872,74459,1227936,1094673,638428,28936929,1673085,1922893401,0.1393,0.2849757719741681,173766,8.008400127828033,7.139280380353614,4.1637242305861175,1.133273767209501,12540.799975217014,188.72197403003958,10.911589958977636,51.43904363762057,kr,bronze,11008241,Irelia,Top,Mid,NA,Fighter,Diver
